"","iso2","country","iso_name","iso3","numcode","base_disciplin","project_id","project_year","host_institute","zipcode_host","host_city","project_start","project_end","main_disciplin","main_disc_nummer","project_length","base_disc_name"
"2921","US","United States","UNITED STATES","USA",840,1,131893,2010,"Department of Education Policy Studies College of Education University of Maryland","20742","college park",2010-10-01,2011-09-30,"Philosophy, psychology",101,364,"Social Sciences"
"2922","US","United States","UNITED STATES","USA",840,1,133248,2010,"Department of Clinical & Social Sciences in Psychology University of Rochester","14627-0266","rochester",2010-09-01,2011-08-31,"Philosophy, psychology",101,364,"Social Sciences"
"2923","US","United States","UNITED STATES","USA",840,1,133402,2010,"Dept. of Psychology Harvard University","2138","cambridge",2011-10-01,2013-07-31,"Philosophy, psychology",101,669,"Social Sciences"
"2924","US","United States","UNITED STATES","USA",840,1,133532,2010,"Department of Psychology Stanford University","94305","standford",2010-10-01,2011-09-30,"Philosophy, psychology",101,364,"Social Sciences"
"2925","US","United States","UNITED STATES","USA",840,1,133547,2010,"School of Education Stanford University","94305-3096","stanford",2011-03-01,2012-02-29,"Philosophy, psychology",101,365,"Social Sciences"
"2926","US","United States","UNITED STATES","USA",840,1,133668,2010,"Department of Psychology Stony Brook University","11794-2500","stony brook",2010-09-01,2011-08-31,"Philosophy, psychology",101,364,"Social Sciences"
"2927","US","United States","UNITED STATES","USA",840,1,134206,2010,"International Center for Cooperation and Conflict Resolution (ICCCR) Teachers College, Columbia University","10027","new york",2011-07-01,2012-06-30,"Philosophy, psychology",101,365,"Social Sciences"
"2928","US","United States","UNITED STATES","USA",840,1,134236,2010,"Department of Philosophy University of New York","10003-6611","new york",2010-12-01,2011-08-31,"Philosophy, psychology",101,273,"Social Sciences"
"2929","US","United States","UNITED STATES","USA",840,1,134281,2010,"The Boisi Center for Religion Boston College","2467","chestnut hill, ma 02467",2011-02-01,2012-01-31,"Philosophy, psychology",101,364,"Social Sciences"
"2930","US","United States","UNITED STATES","USA",840,1,134309,2010,"Department of Psychology Rutgers - The State University of New Jersey","8903","new brunswick",2011-09-01,2012-08-31,"Philosophy, psychology",101,365,"Social Sciences"
"2931","US","United States","UNITED STATES","USA",840,1,134330,2010,"Department of Psychiatry Massachusetts General Hospital","2114","boston",2011-06-01,2012-05-31,"Philosophy, psychology",101,365,"Social Sciences"
"2932","US","United States","UNITED STATES","USA",840,1,134434,2010,"Massachusetts Institute of Technology","2142","cambridge",2011-01-01,2011-12-31,"Philosophy, psychology",101,364,"Social Sciences"
"2933","US","United States","UNITED STATES","USA",840,1,134929,2010,"School of Education University of Wisconsin-Madison","53706","madison",2011-07-01,2011-12-31,"Philosophy, psychology",101,183,"Social Sciences"
"2934","US","United States","UNITED STATES","USA",840,1,134933,2010,"School of Education University of Wisconsin-Madison","53706","madison",2011-07-01,2011-12-31,"Philosophy, psychology",101,183,"Social Sciences"
"2935","US","United States","UNITED STATES","USA",840,1,134977,2010,"Department of Psychology Columbia University","10027","new york",2011-08-01,2012-07-31,"Philosophy, psychology",101,365,"Social Sciences"
"2936","US","United States","UNITED STATES","USA",840,1,135923,2010,"Department of Philosophy University of Pittsburgh","15260","pittsburgh",2011-05-01,2012-04-30,"Philosophy, psychology",101,365,"Social Sciences"
"2937","US","United States","UNITED STATES","USA",840,1,136380,2011,"Department of Psychiatry and Behavioral Sciences Stanford University School of Medicine","94305","stanford",2011-10-01,2015-01-31,"Philosophy, psychology",101,1218,"Social Sciences"
"2938","US","United States","UNITED STATES","USA",840,1,136408,2011,"Department of Psychiatry University of California, San Diego","92037-0603","la jolla",2011-11-01,2013-10-31,"Philosophy, psychology",101,730,"Social Sciences"
"2939","US","United States","UNITED STATES","USA",840,1,136885,2011,"Saint Vladimir's Orthodox Theological Seminary","10707","yonkers",2011-09-01,2012-08-31,"Philosophy, psychology",101,365,"Social Sciences"
"2940","US","United States","UNITED STATES","USA",840,1,137225,2011,"Department of Arts and Humanities Teachers College Columbia University","10027","new york",2011-10-01,2012-09-30,"Philosophy, psychology",101,365,"Social Sciences"
"2941","US","United States","UNITED STATES","USA",840,1,137270,2011,"Department of Classics University of California / Berkeley","94720","bekeley",2011-09-01,2012-08-31,"Philosophy, psychology",101,365,"Social Sciences"
"2942","US","United States","UNITED STATES","USA",840,1,137270,2011,"Dept. of Philosophy Yale University","CT 06520-8306","new haven",2011-09-01,2012-08-31,"Philosophy, psychology",101,365,"Social Sciences"
"2943","US","United States","UNITED STATES","USA",840,1,137452,2011,"The Henry Kravis Leadership Institute Claremont McKenna College","91711","claremont",2012-01-01,2012-12-31,"Philosophy, psychology",101,365,"Social Sciences"
"2944","US","United States","UNITED STATES","USA",840,1,138679,2011,"Department of Psychology Stony Brook University","11794-2500","stony brook",2011-08-01,2012-07-31,"Philosophy, psychology",101,365,"Social Sciences"
"2945","US","United States","UNITED STATES","USA",840,1,138748,2011,"Department of Psychology University of California","94720","berkeley",2011-08-01,2012-01-31,"Philosophy, psychology",101,183,"Social Sciences"
"2946","US","United States","UNITED STATES","USA",840,1,138758,2011,"University of California Center for Studies in Higher Education","94720-4650","berkeley",2011-08-01,2012-07-31,"Philosophy, psychology",101,365,"Social Sciences"
"2947","US","United States","UNITED STATES","USA",840,1,139593,2011,"Stanford University Department of Psychology","94305-2130","stanford",2012-03-01,2015-06-30,"Philosophy, psychology",101,1216,"Social Sciences"
"2948","US","United States","UNITED STATES","USA",840,1,139600,2011,"Columbia University","10032","new york",2012-09-01,2014-08-31,"Philosophy, psychology",101,729,"Social Sciences"
"2949","US","United States","UNITED STATES","USA",840,1,139600,2011,"Department of Philosophy University of California","94720-2390","berkeley",2012-09-01,2014-08-31,"Philosophy, psychology",101,729,"Social Sciences"
"2950","US","United States","UNITED STATES","USA",840,1,139604,2011,"Department of Psychological Sciences University of Missouri-Columbia","65211","columbia",2012-12-01,2014-11-30,"Philosophy, psychology",101,729,"Social Sciences"
"2951","US","United States","UNITED STATES","USA",840,1,139783,2011,"University of Colorado at Boulder Institute of Cognitive Science","C080309-0344","boulder",2012-09-01,2013-08-31,"Philosophy, psychology",101,364,"Social Sciences"
"2952","US","United States","UNITED STATES","USA",840,1,139831,2011,"Princeton Theological Seminary","08542-0803","princeton",2012-09-01,2013-02-28,"Philosophy, psychology",101,180,"Social Sciences"
"2953","US","United States","UNITED STATES","USA",840,1,139853,2011,"Yale University John B. Pierce Lab.","6519","new haven",2012-09-01,2013-08-31,"Philosophy, psychology",101,364,"Social Sciences"
"2954","US","United States","UNITED STATES","USA",840,1,139870,2011,"Department of Psychology University of Wisconsin","53706","madison",2012-04-01,2014-03-31,"Philosophy, psychology",101,729,"Social Sciences"
"2955","US","United States","UNITED STATES","USA",840,1,139974,2011,"MIT Media Laboratory Massachusetts Institute of Technology","2139","cambridge",2012-01-01,2012-08-31,"Philosophy, psychology",101,243,"Social Sciences"
"2956","US","United States","UNITED STATES","USA",840,1,140000,2011,"Educational and Counseling Psycology University of Kentucky","40506","lexington",2012-08-01,2013-07-31,"Philosophy, psychology",101,364,"Social Sciences"
"2957","US","United States","UNITED STATES","USA",840,1,140039,2011,"Department of Comp. Literature University of Stanford Language Corner","94305","stanford",2012-08-01,2013-03-31,"Philosophy, psychology",101,242,"Social Sciences"
"2958","US","United States","UNITED STATES","USA",840,1,140040,2011,"Department of Psychiatry at Massachussetts General Hospital Harvard Medical School","2114","boston",2012-06-01,2013-03-31,"Philosophy, psychology",101,303,"Social Sciences"
"2959","US","United States","UNITED STATES","USA",840,1,140189,2011,"Department of Psychology New York University","10003","new york",2012-07-01,2014-06-30,"Philosophy, psychology",101,729,"Social Sciences"
"2960","US","United States","UNITED STATES","USA",840,1,141500,2011,"Department of Psychology University of Virginia","22904-4400","charlottesville",2012-03-01,2013-01-31,"Philosophy, psychology",101,336,"Social Sciences"
"2961","US","United States","UNITED STATES","USA",840,1,141574,2011,"Massachusetts Institute of Technology","2142","cambridge",2012-01-01,2012-05-31,"Philosophy, psychology",101,151,"Social Sciences"
"2962","US","United States","UNITED STATES","USA",840,1,141943,2012,"Committee on Social Thought The University of Chicago","60637-1543","chicago",2012-09-01,2013-08-31,"Philosophy, psychology",101,364,"Social Sciences"
"2963","US","United States","UNITED STATES","USA",840,1,141948,2012,"Stern School of Business New York University","10012-1126","new york",2012-10-01,2013-09-30,"Philosophy, psychology",101,364,"Social Sciences"
"2964","US","United States","UNITED STATES","USA",840,1,142252,2012,"Department of Psychology University of Colorado at Boulder","80309-0345","boulder",2012-11-01,2013-10-31,"Philosophy, psychology",101,364,"Social Sciences"
"2965","US","United States","UNITED STATES","USA",840,1,142270,2012,"Department of Psychology New York University","10003","new york",2012-10-01,2013-09-30,"Philosophy, psychology",101,364,"Social Sciences"
"2966","US","United States","UNITED STATES","USA",840,1,142782,2012,"Gesture and Language Laboratory Department of Psychology Georgia State University","30302","atlanta, ga",2012-10-01,2014-03-31,"Philosophy, psychology",101,546,"Social Sciences"
"2967","US","United States","UNITED STATES","USA",840,1,143341,2012,"Department of Psychology Stony Brook University","11794-2500","stony brook",2012-08-01,2012-12-31,"Philosophy, psychology",101,152,"Social Sciences"
"2968","US","United States","UNITED STATES","USA",840,1,143548,2012,"Department of Rehabilitation Medicine Harborview Medical Center Box 359740","98104","seattle",2013-03-01,2014-02-28,"Philosophy, psychology",101,364,"Social Sciences"
"2969","US","United States","UNITED STATES","USA",840,1,144103,2012,"Icahn School of Medicine at Mount Sinai","10029-6574","new york",2013-04-01,2014-03-31,"Philosophy, psychology",101,364,"Social Sciences"
"2970","US","United States","UNITED STATES","USA",840,1,144802,2012,"Department of Psychology University of Central Florida","32816","orlando",2012-11-01,2013-10-31,"Philosophy, psychology",101,364,"Social Sciences"
"2971","US","United States","UNITED STATES","USA",840,1,144802,2012,"Division of Neurosurgery Barrow Neurological Institute","85013","phoenix",2012-11-01,2013-10-31,"Philosophy, psychology",101,364,"Social Sciences"
"2972","US","United States","UNITED STATES","USA",840,1,144852,2012,"New York University","10003","new york",2013-01-01,2013-12-31,"Philosophy, psychology",101,364,"Social Sciences"
"2973","US","United States","UNITED STATES","USA",840,1,145323,2012,"Department of Philosophy University of Michigan","48109-1003","ann arbor",2013-08-01,2016-07-31,"Philosophy, psychology",101,1095,"Social Sciences"
"2974","US","United States","UNITED STATES","USA",840,1,145361,2012,"Yale University","06520-8034","new haven",2013-04-01,2014-03-31,"Philosophy, psychology",101,364,"Social Sciences"
"2975","US","United States","UNITED STATES","USA",840,1,145418,2012,"University of California San Diego","92093-0116","la jolla",2013-11-01,2014-07-31,"Philosophy, psychology",101,272,"Social Sciences"
"2976","US","United States","UNITED STATES","USA",840,1,145422,2012,"Jagust Laboratory Helen Wills Neuroscience Institute University of California, Berkeley","94720-3190","california",2013-01-01,2013-12-31,"Philosophy, psychology",101,364,"Social Sciences"
"2977","US","United States","UNITED STATES","USA",840,1,145591,2012,"Department of Philosophy Rutgers, the State University of New Jersey","08901-2882","new brunswick",2012-11-01,2013-07-31,"Philosophy, psychology",101,272,"Social Sciences"
"2978","US","United States","UNITED STATES","USA",840,1,146160,2012,"The Skirball Dept. of Hebrew and Judaic Studies Heyman Hall","10012-1075","new york",2013-09-01,2014-07-31,"Philosophy, psychology",101,333,"Social Sciences"
"2979","US","United States","UNITED STATES","USA",840,1,146749,2012,"Department of Anthropology Stanford University","94305-2034","stanford, ca",2014-09-01,2015-08-31,"Philosophy, psychology",101,364,"Social Sciences"
"2980","US","United States","UNITED STATES","USA",840,1,146771,2012,"Phoenix Epidemiology & Clin. Research Branch NIDDK National Institutes of Health (NIH)","85016","phoenix, arizona",2013-10-01,2014-09-30,"Philosophy, psychology",101,364,"Social Sciences"
"2981","US","United States","UNITED STATES","USA",840,1,147196,2012,"Beth Israel Deaconess Medical Center Harvard Medical School","2215","boston",2013-02-01,2014-01-31,"Philosophy, psychology",101,364,"Social Sciences"
"2982","US","United States","UNITED STATES","USA",840,1,147249,2012,"Department of Psychology University of South Carolina","29208","columbia",2013-04-01,2014-09-30,"Philosophy, psychology",101,547,"Social Sciences"
"2983","US","United States","UNITED STATES","USA",840,1,147319,2012,"Department of Psychology University of South Carolina","29208","columbia",2013-04-01,2014-09-30,"Philosophy, psychology",101,547,"Social Sciences"
"2984","US","United States","UNITED STATES","USA",840,1,147810,2013,"Department of Psychology University of Illinois at Chicago","60607","chicago",2013-09-01,2014-08-31,"Philosophy, psychology",101,364,"Social Sciences"
"2985","US","United States","UNITED STATES","USA",840,1,147815,2013,"Department of Applied Psychology NYU Steinhardt New York University","10012","new york",2014-01-01,2015-12-31,"Philosophy, psychology",101,729,"Social Sciences"
"2986","US","United States","UNITED STATES","USA",840,1,148426,2013,"Brandeis University","02454-9110","waltham",2013-07-01,2014-12-31,"Philosophy, psychology",101,548,"Social Sciences"
"2987","US","United States","UNITED STATES","USA",840,1,148500,2013,"Stanford University Department of Psychology","94305-2130","stanford",2013-09-01,2015-02-28,"Philosophy, psychology",101,545,"Social Sciences"
"2988","US","United States","UNITED STATES","USA",840,1,148565,2013,"Department of Psychology University of California, San Diego","92093-0109","la jolla",2013-10-01,2015-03-31,"Philosophy, psychology",101,546,"Social Sciences"
"2989","US","United States","UNITED STATES","USA",840,1,148618,2013,"Davis School of Gerontology University of Southern California","90089-0191","los angeles",2013-09-01,2014-02-28,"Philosophy, psychology",101,180,"Social Sciences"
"2990","US","United States","UNITED STATES","USA",840,1,148628,2013,"Harvard Medical School","MA-02115","boston",2013-10-01,2015-03-31,"Philosophy, psychology",101,546,"Social Sciences"
"2991","US","United States","UNITED STATES","USA",840,1,148690,2013,"Department of Radiology University of Washington Medical Center","98195-6004","seattle",2013-10-01,2014-03-31,"Philosophy, psychology",101,181,"Social Sciences"
"2992","US","United States","UNITED STATES","USA",840,1,148781,2013,"Department of Philosophy Columbia University","10027","new york",2013-10-01,2014-09-30,"Philosophy, psychology",101,364,"Social Sciences"
