"","base_disciplin","year","month","numcode","N","date"
"16512",3,2012,2,218,0,2012-02-01
"16513",3,2012,2,231,0,2012-02-01
"16514",3,2012,2,233,0,2012-02-01
"16515",3,2012,2,246,0,2012-02-01
"16516",3,2012,2,250,6,2012-02-01
"16517",3,2012,2,276,11,2012-02-01
"16518",3,2012,2,288,0,2012-02-01
"16519",3,2012,2,300,0,2012-02-01
"16520",3,2012,2,344,0,2012-02-01
"16521",3,2012,2,348,0,2012-02-01
"16522",3,2012,2,352,0,2012-02-01
"16523",3,2012,2,356,1,2012-02-01
"16524",3,2012,2,360,0,2012-02-01
"16525",3,2012,2,372,0,2012-02-01
"16526",3,2012,2,376,0,2012-02-01
"16527",3,2012,2,380,1,2012-02-01
"16528",3,2012,2,392,1,2012-02-01
"16529",3,2012,2,400,0,2012-02-01
"16530",3,2012,2,404,0,2012-02-01
"16531",3,2012,2,410,0,2012-02-01
"16532",3,2012,2,422,0,2012-02-01
"16533",3,2012,2,442,0,2012-02-01
"16534",3,2012,2,450,0,2012-02-01
"16535",3,2012,2,484,0,2012-02-01
"16536",3,2012,2,504,0,2012-02-01
"16537",3,2012,2,524,0,2012-02-01
"16538",3,2012,2,528,3,2012-02-01
"16539",3,2012,2,554,1,2012-02-01
"16540",3,2012,2,562,0,2012-02-01
"16541",3,2012,2,578,2,2012-02-01
"16542",3,2012,2,591,0,2012-02-01
"16543",3,2012,2,598,1,2012-02-01
"16544",3,2012,2,604,0,2012-02-01
"16545",3,2012,2,608,0,2012-02-01
"16546",3,2012,2,616,1,2012-02-01
"16547",3,2012,2,620,1,2012-02-01
"16548",3,2012,2,642,0,2012-02-01
"16549",3,2012,2,643,0,2012-02-01
"16550",3,2012,2,646,0,2012-02-01
"16551",3,2012,2,702,0,2012-02-01
"16552",3,2012,2,704,0,2012-02-01
"16553",3,2012,2,705,0,2012-02-01
"16554",3,2012,2,710,0,2012-02-01
"16555",3,2012,2,716,0,2012-02-01
"16556",3,2012,2,724,4,2012-02-01
"16557",3,2012,2,752,9,2012-02-01
"16558",3,2012,2,756,2,2012-02-01
"16559",3,2012,2,760,0,2012-02-01
"16560",3,2012,2,764,0,2012-02-01
"16561",3,2012,2,792,0,2012-02-01
"16562",3,2012,2,800,0,2012-02-01
"16563",3,2012,2,818,0,2012-02-01
"16564",3,2012,2,826,42,2012-02-01
"16565",3,2012,2,834,1,2012-02-01
"16566",3,2012,2,840,144,2012-02-01
"16567",3,2012,2,854,0,2012-02-01
"16568",3,2012,2,858,0,2012-02-01
"16569",3,2012,3,8,0,2012-03-01
"16570",3,2012,3,32,0,2012-03-01
"16571",3,2012,3,36,16,2012-03-01
"16572",3,2012,3,40,3,2012-03-01
"16573",3,2012,3,56,3,2012-03-01
"16574",3,2012,3,68,0,2012-03-01
"16575",3,2012,3,70,0,2012-03-01
"16576",3,2012,3,76,0,2012-03-01
"16577",3,2012,3,116,0,2012-03-01
"16578",3,2012,3,124,18,2012-03-01
"16579",3,2012,3,152,0,2012-03-01
"16580",3,2012,3,156,1,2012-03-01
"16581",3,2012,3,158,0,2012-03-01
"16582",3,2012,3,170,0,2012-03-01
"16583",3,2012,3,180,0,2012-03-01
"16584",3,2012,3,188,0,2012-03-01
"16585",3,2012,3,191,0,2012-03-01
"16586",3,2012,3,203,0,2012-03-01
"16587",3,2012,3,208,5,2012-03-01
"16588",3,2012,3,218,0,2012-03-01
"16589",3,2012,3,231,0,2012-03-01
"16590",3,2012,3,233,0,2012-03-01
"16591",3,2012,3,246,2,2012-03-01
"16592",3,2012,3,250,14,2012-03-01
"16593",3,2012,3,276,19,2012-03-01
"16594",3,2012,3,288,0,2012-03-01
"16595",3,2012,3,300,0,2012-03-01
"16596",3,2012,3,344,0,2012-03-01
"16597",3,2012,3,348,0,2012-03-01
"16598",3,2012,3,352,0,2012-03-01
"16599",3,2012,3,356,1,2012-03-01
"16600",3,2012,3,360,0,2012-03-01
"16601",3,2012,3,372,0,2012-03-01
"16602",3,2012,3,376,0,2012-03-01
"16603",3,2012,3,380,1,2012-03-01
"16604",3,2012,3,392,3,2012-03-01
"16605",3,2012,3,400,0,2012-03-01
"16606",3,2012,3,404,0,2012-03-01
"16607",3,2012,3,410,0,2012-03-01
"16608",3,2012,3,422,0,2012-03-01
"16609",3,2012,3,442,0,2012-03-01
"16610",3,2012,3,450,0,2012-03-01
"16611",3,2012,3,484,0,2012-03-01
"16612",3,2012,3,504,0,2012-03-01
"16613",3,2012,3,524,0,2012-03-01
"16614",3,2012,3,528,7,2012-03-01
"16615",3,2012,3,554,5,2012-03-01
"16616",3,2012,3,562,0,2012-03-01
"16617",3,2012,3,578,4,2012-03-01
"16618",3,2012,3,591,0,2012-03-01
"16619",3,2012,3,598,1,2012-03-01
"16620",3,2012,3,604,0,2012-03-01
"16621",3,2012,3,608,0,2012-03-01
"16622",3,2012,3,616,1,2012-03-01
"16623",3,2012,3,620,1,2012-03-01
"16624",3,2012,3,642,0,2012-03-01
"16625",3,2012,3,643,0,2012-03-01
"16626",3,2012,3,646,0,2012-03-01
"16627",3,2012,3,702,0,2012-03-01
"16628",3,2012,3,704,0,2012-03-01
"16629",3,2012,3,705,0,2012-03-01
"16630",3,2012,3,710,0,2012-03-01
"16631",3,2012,3,716,0,2012-03-01
"16632",3,2012,3,724,6,2012-03-01
"16633",3,2012,3,752,10,2012-03-01
"16634",3,2012,3,756,4,2012-03-01
"16635",3,2012,3,760,0,2012-03-01
"16636",3,2012,3,764,0,2012-03-01
"16637",3,2012,3,792,0,2012-03-01
"16638",3,2012,3,800,0,2012-03-01
"16639",3,2012,3,818,0,2012-03-01
"16640",3,2012,3,826,58,2012-03-01
"16641",3,2012,3,834,1,2012-03-01
"16642",3,2012,3,840,184,2012-03-01
"16643",3,2012,3,854,0,2012-03-01
"16644",3,2012,3,858,0,2012-03-01
"16645",3,2012,4,8,0,2012-04-01
"16646",3,2012,4,32,0,2012-04-01
"16647",3,2012,4,36,15,2012-04-01
"16648",3,2012,4,40,3,2012-04-01
"16649",3,2012,4,56,3,2012-04-01
"16650",3,2012,4,68,0,2012-04-01
"16651",3,2012,4,70,0,2012-04-01
"16652",3,2012,4,76,0,2012-04-01
"16653",3,2012,4,116,0,2012-04-01
"16654",3,2012,4,124,14,2012-04-01
"16655",3,2012,4,152,0,2012-04-01
"16656",3,2012,4,156,1,2012-04-01
"16657",3,2012,4,158,0,2012-04-01
"16658",3,2012,4,170,0,2012-04-01
"16659",3,2012,4,180,0,2012-04-01
"16660",3,2012,4,188,0,2012-04-01
"16661",3,2012,4,191,0,2012-04-01
"16662",3,2012,4,203,0,2012-04-01
"16663",3,2012,4,208,4,2012-04-01
"16664",3,2012,4,218,0,2012-04-01
"16665",3,2012,4,231,0,2012-04-01
"16666",3,2012,4,233,0,2012-04-01
"16667",3,2012,4,246,1,2012-04-01
"16668",3,2012,4,250,11,2012-04-01
"16669",3,2012,4,276,16,2012-04-01
"16670",3,2012,4,288,0,2012-04-01
"16671",3,2012,4,300,0,2012-04-01
"16672",3,2012,4,344,0,2012-04-01
"16673",3,2012,4,348,0,2012-04-01
"16674",3,2012,4,352,0,2012-04-01
"16675",3,2012,4,356,0,2012-04-01
"16676",3,2012,4,360,0,2012-04-01
"16677",3,2012,4,372,0,2012-04-01
"16678",3,2012,4,376,1,2012-04-01
"16679",3,2012,4,380,1,2012-04-01
"16680",3,2012,4,392,3,2012-04-01
"16681",3,2012,4,400,0,2012-04-01
"16682",3,2012,4,404,0,2012-04-01
"16683",3,2012,4,410,0,2012-04-01
"16684",3,2012,4,422,0,2012-04-01
"16685",3,2012,4,442,0,2012-04-01
"16686",3,2012,4,450,0,2012-04-01
"16687",3,2012,4,484,0,2012-04-01
"16688",3,2012,4,504,0,2012-04-01
"16689",3,2012,4,524,0,2012-04-01
"16690",3,2012,4,528,5,2012-04-01
"16691",3,2012,4,554,3,2012-04-01
"16692",3,2012,4,562,0,2012-04-01
"16693",3,2012,4,578,3,2012-04-01
"16694",3,2012,4,591,1,2012-04-01
"16695",3,2012,4,598,1,2012-04-01
"16696",3,2012,4,604,0,2012-04-01
"16697",3,2012,4,608,0,2012-04-01
"16698",3,2012,4,616,1,2012-04-01
"16699",3,2012,4,620,1,2012-04-01
"16700",3,2012,4,642,0,2012-04-01
"16701",3,2012,4,643,0,2012-04-01
"16702",3,2012,4,646,0,2012-04-01
"16703",3,2012,4,702,0,2012-04-01
"16704",3,2012,4,704,0,2012-04-01
"16705",3,2012,4,705,0,2012-04-01
"16706",3,2012,4,710,0,2012-04-01
"16707",3,2012,4,716,0,2012-04-01
"16708",3,2012,4,724,6,2012-04-01
"16709",3,2012,4,752,7,2012-04-01
"16710",3,2012,4,756,2,2012-04-01
"16711",3,2012,4,760,0,2012-04-01
"16712",3,2012,4,764,0,2012-04-01
"16713",3,2012,4,792,0,2012-04-01
"16714",3,2012,4,800,0,2012-04-01
"16715",3,2012,4,818,0,2012-04-01
"16716",3,2012,4,826,49,2012-04-01
"16717",3,2012,4,834,1,2012-04-01
"16718",3,2012,4,840,160,2012-04-01
"16719",3,2012,4,854,0,2012-04-01
"16720",3,2012,4,858,0,2012-04-01
"16721",3,2012,5,8,0,2012-05-01
"16722",3,2012,5,32,0,2012-05-01
"16723",3,2012,5,36,26,2012-05-01
"16724",3,2012,5,40,5,2012-05-01
"16725",3,2012,5,56,4,2012-05-01
"16726",3,2012,5,68,0,2012-05-01
"16727",3,2012,5,70,0,2012-05-01
"16728",3,2012,5,76,0,2012-05-01
"16729",3,2012,5,116,0,2012-05-01
"16730",3,2012,5,124,16,2012-05-01
"16731",3,2012,5,152,0,2012-05-01
"16732",3,2012,5,156,1,2012-05-01
"16733",3,2012,5,158,0,2012-05-01
"16734",3,2012,5,170,0,2012-05-01
"16735",3,2012,5,180,0,2012-05-01
"16736",3,2012,5,188,0,2012-05-01
"16737",3,2012,5,191,0,2012-05-01
"16738",3,2012,5,203,0,2012-05-01
"16739",3,2012,5,208,5,2012-05-01
"16740",3,2012,5,218,0,2012-05-01
"16741",3,2012,5,231,0,2012-05-01
"16742",3,2012,5,233,0,2012-05-01
"16743",3,2012,5,246,1,2012-05-01
"16744",3,2012,5,250,13,2012-05-01
"16745",3,2012,5,276,17,2012-05-01
"16746",3,2012,5,288,0,2012-05-01
"16747",3,2012,5,300,0,2012-05-01
"16748",3,2012,5,344,0,2012-05-01
"16749",3,2012,5,348,0,2012-05-01
"16750",3,2012,5,352,0,2012-05-01
"16751",3,2012,5,356,0,2012-05-01
"16752",3,2012,5,360,0,2012-05-01
"16753",3,2012,5,372,0,2012-05-01
"16754",3,2012,5,376,2,2012-05-01
"16755",3,2012,5,380,1,2012-05-01
"16756",3,2012,5,392,4,2012-05-01
"16757",3,2012,5,400,0,2012-05-01
"16758",3,2012,5,404,0,2012-05-01
"16759",3,2012,5,410,0,2012-05-01
"16760",3,2012,5,422,0,2012-05-01
"16761",3,2012,5,442,0,2012-05-01
"16762",3,2012,5,450,0,2012-05-01
"16763",3,2012,5,484,0,2012-05-01
"16764",3,2012,5,504,0,2012-05-01
"16765",3,2012,5,524,0,2012-05-01
"16766",3,2012,5,528,5,2012-05-01
"16767",3,2012,5,554,3,2012-05-01
"16768",3,2012,5,562,0,2012-05-01
"16769",3,2012,5,578,3,2012-05-01
"16770",3,2012,5,591,2,2012-05-01
"16771",3,2012,5,598,0,2012-05-01
"16772",3,2012,5,604,0,2012-05-01
"16773",3,2012,5,608,0,2012-05-01
"16774",3,2012,5,616,2,2012-05-01
"16775",3,2012,5,620,2,2012-05-01
"16776",3,2012,5,642,0,2012-05-01
"16777",3,2012,5,643,0,2012-05-01
"16778",3,2012,5,646,0,2012-05-01
"16779",3,2012,5,702,0,2012-05-01
"16780",3,2012,5,704,0,2012-05-01
"16781",3,2012,5,705,0,2012-05-01
"16782",3,2012,5,710,0,2012-05-01
"16783",3,2012,5,716,0,2012-05-01
"16784",3,2012,5,724,8,2012-05-01
"16785",3,2012,5,752,9,2012-05-01
"16786",3,2012,5,756,2,2012-05-01
"16787",3,2012,5,760,0,2012-05-01
"16788",3,2012,5,764,0,2012-05-01
"16789",3,2012,5,792,0,2012-05-01
"16790",3,2012,5,800,0,2012-05-01
"16791",3,2012,5,818,0,2012-05-01
"16792",3,2012,5,826,66,2012-05-01
"16793",3,2012,5,834,2,2012-05-01
"16794",3,2012,5,840,200,2012-05-01
"16795",3,2012,5,854,0,2012-05-01
"16796",3,2012,5,858,0,2012-05-01
"16797",3,2012,6,8,0,2012-06-01
"16798",3,2012,6,32,0,2012-06-01
"16799",3,2012,6,36,15,2012-06-01
"16800",3,2012,6,40,3,2012-06-01
"16801",3,2012,6,56,3,2012-06-01
"16802",3,2012,6,68,0,2012-06-01
"16803",3,2012,6,70,0,2012-06-01
"16804",3,2012,6,76,0,2012-06-01
"16805",3,2012,6,116,0,2012-06-01
"16806",3,2012,6,124,16,2012-06-01
"16807",3,2012,6,152,0,2012-06-01
"16808",3,2012,6,156,1,2012-06-01
"16809",3,2012,6,158,0,2012-06-01
"16810",3,2012,6,170,0,2012-06-01
"16811",3,2012,6,180,0,2012-06-01
"16812",3,2012,6,188,0,2012-06-01
"16813",3,2012,6,191,0,2012-06-01
"16814",3,2012,6,203,0,2012-06-01
"16815",3,2012,6,208,4,2012-06-01
"16816",3,2012,6,218,0,2012-06-01
"16817",3,2012,6,231,0,2012-06-01
"16818",3,2012,6,233,0,2012-06-01
"16819",3,2012,6,246,1,2012-06-01
"16820",3,2012,6,250,11,2012-06-01
"16821",3,2012,6,276,14,2012-06-01
"16822",3,2012,6,288,0,2012-06-01
"16823",3,2012,6,300,0,2012-06-01
"16824",3,2012,6,344,0,2012-06-01
"16825",3,2012,6,348,0,2012-06-01
"16826",3,2012,6,352,0,2012-06-01
"16827",3,2012,6,356,0,2012-06-01
"16828",3,2012,6,360,0,2012-06-01
"16829",3,2012,6,372,0,2012-06-01
"16830",3,2012,6,376,1,2012-06-01
"16831",3,2012,6,380,1,2012-06-01
"16832",3,2012,6,392,3,2012-06-01
"16833",3,2012,6,400,0,2012-06-01
"16834",3,2012,6,404,0,2012-06-01
"16835",3,2012,6,410,0,2012-06-01
"16836",3,2012,6,422,0,2012-06-01
"16837",3,2012,6,442,0,2012-06-01
"16838",3,2012,6,450,0,2012-06-01
"16839",3,2012,6,484,0,2012-06-01
"16840",3,2012,6,504,0,2012-06-01
"16841",3,2012,6,524,0,2012-06-01
"16842",3,2012,6,528,4,2012-06-01
"16843",3,2012,6,554,3,2012-06-01
"16844",3,2012,6,562,0,2012-06-01
"16845",3,2012,6,578,3,2012-06-01
"16846",3,2012,6,591,1,2012-06-01
"16847",3,2012,6,598,0,2012-06-01
"16848",3,2012,6,604,0,2012-06-01
"16849",3,2012,6,608,0,2012-06-01
"16850",3,2012,6,616,1,2012-06-01
"16851",3,2012,6,620,1,2012-06-01
"16852",3,2012,6,642,0,2012-06-01
"16853",3,2012,6,643,0,2012-06-01
"16854",3,2012,6,646,0,2012-06-01
"16855",3,2012,6,702,0,2012-06-01
"16856",3,2012,6,704,0,2012-06-01
"16857",3,2012,6,705,0,2012-06-01
"16858",3,2012,6,710,0,2012-06-01
"16859",3,2012,6,716,0,2012-06-01
"16860",3,2012,6,724,7,2012-06-01
"16861",3,2012,6,752,7,2012-06-01
"16862",3,2012,6,756,2,2012-06-01
"16863",3,2012,6,760,0,2012-06-01
"16864",3,2012,6,764,0,2012-06-01
"16865",3,2012,6,792,0,2012-06-01
"16866",3,2012,6,800,0,2012-06-01
"16867",3,2012,6,818,0,2012-06-01
"16868",3,2012,6,826,50,2012-06-01
"16869",3,2012,6,834,1,2012-06-01
"16870",3,2012,6,840,161,2012-06-01
"16871",3,2012,6,854,0,2012-06-01
"16872",3,2012,6,858,0,2012-06-01
"16873",3,2012,7,8,0,2012-07-01
"16874",3,2012,7,32,0,2012-07-01
"16875",3,2012,7,36,15,2012-07-01
"16876",3,2012,7,40,3,2012-07-01
"16877",3,2012,7,56,2,2012-07-01
"16878",3,2012,7,68,0,2012-07-01
"16879",3,2012,7,70,0,2012-07-01
"16880",3,2012,7,76,0,2012-07-01
"16881",3,2012,7,116,0,2012-07-01
"16882",3,2012,7,124,25,2012-07-01
"16883",3,2012,7,152,0,2012-07-01
"16884",3,2012,7,156,2,2012-07-01
"16885",3,2012,7,158,0,2012-07-01
"16886",3,2012,7,170,0,2012-07-01
"16887",3,2012,7,180,0,2012-07-01
"16888",3,2012,7,188,0,2012-07-01
"16889",3,2012,7,191,0,2012-07-01
"16890",3,2012,7,203,0,2012-07-01
"16891",3,2012,7,208,4,2012-07-01
"16892",3,2012,7,218,0,2012-07-01
"16893",3,2012,7,231,0,2012-07-01
"16894",3,2012,7,233,0,2012-07-01
"16895",3,2012,7,246,1,2012-07-01
"16896",3,2012,7,250,10,2012-07-01
"16897",3,2012,7,276,16,2012-07-01
"16898",3,2012,7,288,0,2012-07-01
"16899",3,2012,7,300,0,2012-07-01
"16900",3,2012,7,344,0,2012-07-01
"16901",3,2012,7,348,0,2012-07-01
"16902",3,2012,7,352,0,2012-07-01
"16903",3,2012,7,356,0,2012-07-01
"16904",3,2012,7,360,0,2012-07-01
"16905",3,2012,7,372,0,2012-07-01
"16906",3,2012,7,376,1,2012-07-01
"16907",3,2012,7,380,1,2012-07-01
"16908",3,2012,7,392,4,2012-07-01
"16909",3,2012,7,400,0,2012-07-01
"16910",3,2012,7,404,0,2012-07-01
"16911",3,2012,7,410,0,2012-07-01
"16912",3,2012,7,422,0,2012-07-01
"16913",3,2012,7,442,0,2012-07-01
"16914",3,2012,7,450,0,2012-07-01
"16915",3,2012,7,484,0,2012-07-01
"16916",3,2012,7,504,0,2012-07-01
"16917",3,2012,7,524,0,2012-07-01
"16918",3,2012,7,528,4,2012-07-01
"16919",3,2012,7,554,3,2012-07-01
"16920",3,2012,7,562,0,2012-07-01
"16921",3,2012,7,578,5,2012-07-01
"16922",3,2012,7,591,1,2012-07-01
"16923",3,2012,7,598,0,2012-07-01
"16924",3,2012,7,604,0,2012-07-01
"16925",3,2012,7,608,0,2012-07-01
"16926",3,2012,7,616,1,2012-07-01
"16927",3,2012,7,620,1,2012-07-01
"16928",3,2012,7,642,0,2012-07-01
"16929",3,2012,7,643,0,2012-07-01
"16930",3,2012,7,646,0,2012-07-01
"16931",3,2012,7,702,0,2012-07-01
"16932",3,2012,7,704,0,2012-07-01
"16933",3,2012,7,705,0,2012-07-01
"16934",3,2012,7,710,0,2012-07-01
"16935",3,2012,7,716,0,2012-07-01
"16936",3,2012,7,724,8,2012-07-01
"16937",3,2012,7,752,6,2012-07-01
"16938",3,2012,7,756,1,2012-07-01
"16939",3,2012,7,760,0,2012-07-01
"16940",3,2012,7,764,0,2012-07-01
"16941",3,2012,7,792,0,2012-07-01
"16942",3,2012,7,800,0,2012-07-01
"16943",3,2012,7,818,0,2012-07-01
"16944",3,2012,7,826,54,2012-07-01
"16945",3,2012,7,834,1,2012-07-01
"16946",3,2012,7,840,180,2012-07-01
"16947",3,2012,7,854,0,2012-07-01
"16948",3,2012,7,858,0,2012-07-01
"16949",3,2012,8,8,0,2012-08-01
"16950",3,2012,8,32,0,2012-08-01
"16951",3,2012,8,36,15,2012-08-01
"16952",3,2012,8,40,2,2012-08-01
"16953",3,2012,8,56,2,2012-08-01
"16954",3,2012,8,68,0,2012-08-01
"16955",3,2012,8,70,0,2012-08-01
"16956",3,2012,8,76,0,2012-08-01
"16957",3,2012,8,116,0,2012-08-01
"16958",3,2012,8,124,21,2012-08-01
"16959",3,2012,8,152,0,2012-08-01
"16960",3,2012,8,156,1,2012-08-01
"16961",3,2012,8,158,0,2012-08-01
"16962",3,2012,8,170,0,2012-08-01
"16963",3,2012,8,180,0,2012-08-01
"16964",3,2012,8,188,0,2012-08-01
"16965",3,2012,8,191,0,2012-08-01
"16966",3,2012,8,203,0,2012-08-01
"16967",3,2012,8,208,2,2012-08-01
"16968",3,2012,8,218,0,2012-08-01
"16969",3,2012,8,231,0,2012-08-01
"16970",3,2012,8,233,0,2012-08-01
"16971",3,2012,8,246,1,2012-08-01
"16972",3,2012,8,250,12,2012-08-01
"16973",3,2012,8,276,16,2012-08-01
"16974",3,2012,8,288,0,2012-08-01
"16975",3,2012,8,300,0,2012-08-01
"16976",3,2012,8,344,0,2012-08-01
"16977",3,2012,8,348,0,2012-08-01
"16978",3,2012,8,352,0,2012-08-01
"16979",3,2012,8,356,0,2012-08-01
"16980",3,2012,8,360,0,2012-08-01
"16981",3,2012,8,372,0,2012-08-01
"16982",3,2012,8,376,1,2012-08-01
"16983",3,2012,8,380,1,2012-08-01
"16984",3,2012,8,392,3,2012-08-01
"16985",3,2012,8,400,0,2012-08-01
"16986",3,2012,8,404,0,2012-08-01
"16987",3,2012,8,410,0,2012-08-01
"16988",3,2012,8,422,0,2012-08-01
"16989",3,2012,8,442,0,2012-08-01
"16990",3,2012,8,450,0,2012-08-01
"16991",3,2012,8,484,0,2012-08-01
"16992",3,2012,8,504,0,2012-08-01
"16993",3,2012,8,524,0,2012-08-01
"16994",3,2012,8,528,6,2012-08-01
"16995",3,2012,8,554,3,2012-08-01
"16996",3,2012,8,562,0,2012-08-01
"16997",3,2012,8,578,4,2012-08-01
"16998",3,2012,8,591,1,2012-08-01
"16999",3,2012,8,598,0,2012-08-01
"17000",3,2012,8,604,0,2012-08-01
"17001",3,2012,8,608,0,2012-08-01
"17002",3,2012,8,616,1,2012-08-01
"17003",3,2012,8,620,1,2012-08-01
"17004",3,2012,8,642,0,2012-08-01
"17005",3,2012,8,643,0,2012-08-01
"17006",3,2012,8,646,0,2012-08-01
"17007",3,2012,8,702,0,2012-08-01
"17008",3,2012,8,704,0,2012-08-01
"17009",3,2012,8,705,0,2012-08-01
"17010",3,2012,8,710,0,2012-08-01
"17011",3,2012,8,716,0,2012-08-01
"17012",3,2012,8,724,6,2012-08-01
"17013",3,2012,8,752,8,2012-08-01
"17014",3,2012,8,756,1,2012-08-01
"17015",3,2012,8,760,0,2012-08-01
"17016",3,2012,8,764,0,2012-08-01
"17017",3,2012,8,792,0,2012-08-01
"17018",3,2012,8,800,0,2012-08-01
"17019",3,2012,8,818,0,2012-08-01
"17020",3,2012,8,826,49,2012-08-01
"17021",3,2012,8,834,1,2012-08-01
"17022",3,2012,8,840,186,2012-08-01
"17023",3,2012,8,854,0,2012-08-01
"17024",3,2012,8,858,0,2012-08-01
"17025",3,2012,9,8,0,2012-09-01
"17026",3,2012,9,32,0,2012-09-01
"17027",3,2012,9,36,14,2012-09-01
"17028",3,2012,9,40,2,2012-09-01
"17029",3,2012,9,56,2,2012-09-01
"17030",3,2012,9,68,0,2012-09-01
"17031",3,2012,9,70,0,2012-09-01
"17032",3,2012,9,76,0,2012-09-01
"17033",3,2012,9,116,0,2012-09-01
"17034",3,2012,9,124,20,2012-09-01
"17035",3,2012,9,152,0,2012-09-01
"17036",3,2012,9,156,1,2012-09-01
"17037",3,2012,9,158,0,2012-09-01
"17038",3,2012,9,170,0,2012-09-01
"17039",3,2012,9,180,0,2012-09-01
"17040",3,2012,9,188,0,2012-09-01
"17041",3,2012,9,191,0,2012-09-01
"17042",3,2012,9,203,0,2012-09-01
"17043",3,2012,9,208,3,2012-09-01
"17044",3,2012,9,218,0,2012-09-01
"17045",3,2012,9,231,0,2012-09-01
"17046",3,2012,9,233,0,2012-09-01
"17047",3,2012,9,246,1,2012-09-01
"17048",3,2012,9,250,10,2012-09-01
"17049",3,2012,9,276,16,2012-09-01
"17050",3,2012,9,288,0,2012-09-01
"17051",3,2012,9,300,0,2012-09-01
"17052",3,2012,9,344,0,2012-09-01
"17053",3,2012,9,348,0,2012-09-01
"17054",3,2012,9,352,0,2012-09-01
"17055",3,2012,9,356,0,2012-09-01
"17056",3,2012,9,360,0,2012-09-01
"17057",3,2012,9,372,0,2012-09-01
"17058",3,2012,9,376,1,2012-09-01
"17059",3,2012,9,380,1,2012-09-01
"17060",3,2012,9,392,3,2012-09-01
"17061",3,2012,9,400,0,2012-09-01
"17062",3,2012,9,404,0,2012-09-01
"17063",3,2012,9,410,0,2012-09-01
"17064",3,2012,9,422,0,2012-09-01
"17065",3,2012,9,442,0,2012-09-01
"17066",3,2012,9,450,0,2012-09-01
"17067",3,2012,9,484,0,2012-09-01
"17068",3,2012,9,504,0,2012-09-01
"17069",3,2012,9,524,0,2012-09-01
"17070",3,2012,9,528,7,2012-09-01
"17071",3,2012,9,554,3,2012-09-01
"17072",3,2012,9,562,0,2012-09-01
"17073",3,2012,9,578,4,2012-09-01
"17074",3,2012,9,591,1,2012-09-01
"17075",3,2012,9,598,0,2012-09-01
"17076",3,2012,9,604,0,2012-09-01
"17077",3,2012,9,608,0,2012-09-01
"17078",3,2012,9,616,1,2012-09-01
"17079",3,2012,9,620,1,2012-09-01
"17080",3,2012,9,642,0,2012-09-01
"17081",3,2012,9,643,0,2012-09-01
"17082",3,2012,9,646,0,2012-09-01
"17083",3,2012,9,702,0,2012-09-01
"17084",3,2012,9,704,0,2012-09-01
"17085",3,2012,9,705,0,2012-09-01
"17086",3,2012,9,710,0,2012-09-01
"17087",3,2012,9,716,0,2012-09-01
"17088",3,2012,9,724,6,2012-09-01
"17089",3,2012,9,752,6,2012-09-01
"17090",3,2012,9,756,1,2012-09-01
"17091",3,2012,9,760,0,2012-09-01
"17092",3,2012,9,764,0,2012-09-01
"17093",3,2012,9,792,0,2012-09-01
"17094",3,2012,9,800,0,2012-09-01
"17095",3,2012,9,818,0,2012-09-01
"17096",3,2012,9,826,45,2012-09-01
"17097",3,2012,9,834,1,2012-09-01
"17098",3,2012,9,840,167,2012-09-01
"17099",3,2012,9,854,0,2012-09-01
"17100",3,2012,9,858,0,2012-09-01
"17101",3,2012,10,8,0,2012-10-01
"17102",3,2012,10,32,2,2012-10-01
"17103",3,2012,10,36,19,2012-10-01
"17104",3,2012,10,40,2,2012-10-01
"17105",3,2012,10,56,4,2012-10-01
"17106",3,2012,10,68,0,2012-10-01
"17107",3,2012,10,70,0,2012-10-01
"17108",3,2012,10,76,0,2012-10-01
"17109",3,2012,10,116,0,2012-10-01
"17110",3,2012,10,124,20,2012-10-01
"17111",3,2012,10,152,0,2012-10-01
"17112",3,2012,10,156,1,2012-10-01
"17113",3,2012,10,158,0,2012-10-01
"17114",3,2012,10,170,0,2012-10-01
"17115",3,2012,10,180,0,2012-10-01
"17116",3,2012,10,188,0,2012-10-01
"17117",3,2012,10,191,0,2012-10-01
"17118",3,2012,10,203,0,2012-10-01
"17119",3,2012,10,208,5,2012-10-01
"17120",3,2012,10,218,0,2012-10-01
"17121",3,2012,10,231,0,2012-10-01
"17122",3,2012,10,233,0,2012-10-01
"17123",3,2012,10,246,3,2012-10-01
"17124",3,2012,10,250,11,2012-10-01
"17125",3,2012,10,276,20,2012-10-01
"17126",3,2012,10,288,0,2012-10-01
"17127",3,2012,10,300,0,2012-10-01
"17128",3,2012,10,344,0,2012-10-01
"17129",3,2012,10,348,0,2012-10-01
"17130",3,2012,10,352,0,2012-10-01
"17131",3,2012,10,356,0,2012-10-01
"17132",3,2012,10,360,0,2012-10-01
"17133",3,2012,10,372,0,2012-10-01
"17134",3,2012,10,376,1,2012-10-01
"17135",3,2012,10,380,1,2012-10-01
"17136",3,2012,10,392,3,2012-10-01
"17137",3,2012,10,400,0,2012-10-01
"17138",3,2012,10,404,0,2012-10-01
"17139",3,2012,10,410,0,2012-10-01
"17140",3,2012,10,422,0,2012-10-01
"17141",3,2012,10,442,0,2012-10-01
"17142",3,2012,10,450,0,2012-10-01
"17143",3,2012,10,484,0,2012-10-01
"17144",3,2012,10,504,0,2012-10-01
"17145",3,2012,10,524,0,2012-10-01
"17146",3,2012,10,528,8,2012-10-01
